draw,production_kgco2e
1899,3914.452565926202
1900,3426.3697926351624
1901,3963.864938462814
1902,3465.421064713194
1903,3528.2035907091213
1904,3841.0900437353657
1905,3969.1962615028724
1906,4088.064744791297
1907,4038.765232330388
1908,4125.2936367758075
1909,4139.749254779368
1910,4065.727402506989
1911,4581.144980898414
1912,4150.769763618722
1913,3943.788891077834
1914,3566.6814153953455
1915,3936.9360397421387
1916,4023.5600450871825
1917,4153.511010506111
1918,4053.196773722485
1919,3909.780622875056
1920,4299.345324078444
1921,3950.179653301742
1922,4224.526299393541
1923,3918.649626421367
1924,3644.9708668395288
1925,4178.265930098454
1926,3998.606144132721
1927,3561.5084966449253
1928,3641.4166071564446
1929,3714.213711762417
1930,3908.4693812030405
1931,4143.470631324255
1932,3717.8365476044746
1933,4524.433935837292
1934,4217.438682967824
1935,4155.916776646761
1936,3763.7420353952753
1937,4128.050232581943
1938,3401.6859612053267
1939,4154.232642869783
1940,4306.740063255962
1941,3999.9190998099875
1942,3813.6993037617494
1943,4077.131471856149
1944,4463.984466551854
1945,3876.298752379425
1946,3764.0656957842402
1947,3570.526020682858
1948,4148.017240496156
1949,3966.9811236596333
1950,4041.804169933236
1951,4039.1960667381263
1952,4209.819790655065
1953,4106.659297711463
1954,3781.676015887849
1955,4247.32060372134
1956,3778.7538180452757
1957,3772.6029266635765
1958,4419.742309139312
1959,4188.387324779563
1960,3560.0748702849505
1961,4363.33216681444
1962,4312.832141913087
1963,3910.0154389700892
1964,3898.451621963148
1965,3836.235869351509
1966,4111.0115795372185
1967,4010.196080247454
1968,4012.656920770929
1969,3916.8620040730257
1970,3975.0653106812547
1971,4320.224457706751
1972,4365.469008292123
1973,4455.726274563625
1974,3393.797800309758
1975,4236.368014280224
1976,3592.944127154513
1977,4067.1927752765605
1978,3955.0317038926914
1979,4017.2799042186275
1980,3664.524447513263
1981,4481.710215596637
1982,3472.577079462825
1983,3654.402496372938
1984,3658.2050740677123
1985,3723.2348752791513
1986,3703.5261184523597
1987,3903.797933531567
1988,4139.677584443181
1989,3906.9517575514365
1990,3726.045217351874
1991,3836.105835711075
1992,4089.1580596259646
1993,3649.5841835881765
1994,4229.5036367968805
1995,3846.9943244364426
1996,4288.781257118948
1997,3681.4308780533515
1998,3975.9607462460544
1999,4058.106722183118
2000,4452.712626758838
2001,3522.9049706912992
2002,4381.917129247955
2003,3816.8175108247206
2004,4005.1788331704865
2005,3592.3382954124418
2006,3863.291876934458
2007,4223.696603914218
2008,4221.400398899744
2009,4124.560241896582
2010,4361.248744399738
2011,4174.536964372457
2012,4030.0210747716683
2013,4090.436279065565
2014,3591.0977646148385
2015,3724.2372208415013
2016,4130.248557420574
2017,4243.655141005454
2018,4014.123138117638
2019,4162.745680883006
2020,4187.161216040828
2021,4055.4550090741977
2022,4396.610877382922
2023,3812.6604078507953
2024,3835.202792306655
2025,3935.5378409505993
2026,3702.3815549280434
2027,4193.1045410209545
2028,4000.4172633239136
2029,4508.4159436590435
2030,3716.402214991701
2031,4198.762104055743
2032,4130.7454312993295
2033,4431.706920073874
2034,3616.563818952449
2035,3719.238310081846
2036,4033.473367515657
2037,3530.9270745396275
2038,3967.7290472557534
2039,4170.159561965969
2040,3868.011545385539
2041,3888.409696382435
2042,3969.0201711903355
2043,4116.980554274167
2044,3751.0233756868224
2045,3861.3850121363503
2046,4340.054812242266
2047,3591.4551058017596
2048,4125.510800087859
2049,4164.421791067417
2050,3990.3564272209674
2051,3736.653342181262
2052,3816.463220724838
2053,4293.499116634975
2054,4241.771284008632
2055,4068.042819212358
2056,3743.876383197601
2057,3963.02674657449
2058,4230.425892746139
2059,3870.1800013522306
2060,4299.137343359167
2061,3829.097991832731
2062,4039.7112853662684
2063,4154.6228222009295
2064,4129.401600288072
2065,3658.9068514052374
2066,4075.0787487043394
2067,4256.348247888884
2068,3759.277218605993
2069,3839.7439982909873
2070,3839.0808382754053
2071,3616.841209228406
2072,4139.547791621446
2073,3777.212366294051
2074,3597.6624181743823
2075,4152.7942534012855
2076,3525.9940165978314
2077,3433.2571186201585
2078,3978.188411405958
2079,4208.3971517363425
2080,4067.8533826099956
2081,3914.0710197464823
2082,4198.561678432296
2083,4134.8537934140395
2084,4036.428265410452
2085,4223.717876423727
2086,4019.1517193931813
2087,4266.739245545828
2088,4442.929882266724
2089,4049.5613041817155
2090,4332.127514998311
2091,4087.6160353873693
2092,4170.090519444671
2093,4207.284221855459
2094,4008.6905275725844
2095,4145.155741423076
2096,4106.770374024314
2097,4307.686679340436
2098,4066.3051723461576
2099,4430.885789932781
2100,3977.3016633832995
2101,4150.145889732664
2102,3867.589304416208
2103,4286.686698079265
2104,3932.706068914428
2105,3455.440749429365
2106,4015.36638154936
2107,3800.7269252178457
2108,3810.6798254258856
2109,4128.887242557019
2110,3771.3520797691413
2111,4379.472305679523
2112,3827.626117377322
2113,3992.5438122521336
2114,3700.459989009937
2115,4454.717005261164
2116,4191.967814878505
2117,3754.6872865519153
2118,4572.972180926429
2119,4509.675806347581
2120,4002.428340937217
2121,3886.123155509402
2122,3485.069414785289
2123,3632.8502665262195
2124,3896.901266857388
2125,4195.759428826246
2126,4209.73487688265
2127,4061.53405076337
2128,3543.222854140414
2129,3885.7529393173545
2130,4231.259184516401
2131,4143.770700154019
2132,3922.2784063503696
2133,4191.357627336695
2134,3613.616707966919
2135,3884.3602947644804
2136,4346.89168012363
2137,4090.7134491258157
2138,4165.139156410588
2139,4307.500725080701
2140,3735.2938571511104
2141,4437.834848139235
2142,3902.3752112135685
2143,3735.1997227844904
2144,4239.098221809187
2145,3840.4565034964653
2146,4020.748206323353
2147,4386.690572714246
2148,3940.952490196577
2149,3906.9519552862375
2150,3958.5335067656697
2151,3682.5472896405527
2152,4352.076587927322
2153,4351.223541503527
2154,3679.961504121613
2155,3569.14793124549
2156,3838.7608486172085
2157,4028.6325323576643
2158,4125.160571638318
2159,3844.866485163925
2160,3992.552527919007
2161,4197.333451221957
2162,4261.531438764727
2163,3838.341057982719
2164,4091.940517954896
2165,3949.223168388821
2166,3734.591658664352
2167,4133.355976909618
2168,3849.50742788535
2169,4261.582808534105
2170,4350.658696933682
2171,3773.9847709850355
2172,4303.589088295271
2173,4327.841205023626
2174,3939.993070577994
2175,3749.8781451844648
2176,4296.530579458927
2177,4059.3996531017056
2178,3781.1621571444684
2179,4076.2344433796543
2180,3956.401630886346
2181,4073.8767050933975
2182,3541.6795301965403
2183,4114.370053435466
2184,4127.175607657287
2185,3960.0940011408084
2186,3822.254667250477
2187,4388.069112506071
2188,3703.6533234383714
2189,3792.257991724091
2190,4095.9138897937873
2191,4420.112642022243
2192,3820.0145116440067
2193,3837.9606530239607
2194,4378.497816160294
2195,3976.4442964370382
2196,3992.076701749528
2197,3858.142080187551
2198,3817.8065848271062
2199,4168.756990328732
2200,4285.250171463234
2201,3580.5625476798023
2202,3715.7840504905953
2203,4268.297720911585
2204,4175.454983276425
2205,4390.3001983146505
2206,3816.7409232729233
2207,4690.233695790959
2208,4036.917540721437
2209,3932.688531987248
2210,4032.809748313435
2211,4041.150213429898
2212,4198.872356654773
2213,3726.2359798372718
2214,3991.620087618771
2215,3868.123702070475
2216,3841.0049086618255
2217,4059.0579584663046
2218,3825.22757089795
2219,3764.876045067965
2220,3689.421415439445
2221,3764.357021436872
2222,4406.002531659655
2223,3934.4829139017356
2224,4498.119677858446
2225,3472.3802295833448
2226,3537.585340831564
2227,3838.181348627552
2228,3905.801110157722
2229,4118.984131716015
2230,4007.1095674911903
2231,4058.167388362279
2232,3573.9131390319117
2233,4119.978213053666
2234,3542.8450805795283
2235,4327.539602073829
2236,3919.3051665718067
2237,4523.786384527644
2238,3927.080310455459
2239,4244.9657260980175
2240,3469.4906464787155
2241,4085.129370889966
2242,3803.6837374840466
2243,4144.524514954679
2244,3885.9811949821415
2245,3942.281531643771
2246,4373.165990236041
2247,4281.675688206777
2248,4194.0877030712145
2249,4105.402577970624
2250,4064.5309960923987
2251,3961.519618502841
2252,4045.8773107107236
2253,4122.406632512815
2254,3990.12315335689
2255,4259.693768123543
2256,3846.2106973126956
2257,4194.026699316906
2258,4106.564190529492
2259,4015.79531897345
2260,4036.161313026551
2261,3714.8751914712498
2262,4148.636881123781
2263,4310.295137341608
2264,3918.811067179527
2265,4234.868142103105
2266,4268.544681631265
2267,4498.505449371873
2268,3620.268223238787
2269,4373.131390489242
2270,3897.287414593148
2271,4053.197955007783
2272,3855.3397726861626
2273,3859.927669437564
2274,4533.033468180618
2275,4118.690928977681
2276,3993.2773597364167
2277,3840.631624393419
2278,4356.345192857358
2279,4031.8736846256907
2280,3815.4130082063252
2281,3909.663965960379
2282,3945.019230259959
2283,3853.778784593215
2284,3933.0451779782284
2285,3446.8225559224197
2286,3853.149263262727
2287,4055.7568324214917
2288,4457.645861965874
2289,3911.5299233251203
2290,4396.622484452044
2291,4082.9263600883073
2292,3604.6339279135777
2293,4036.07072069568
2294,3678.5639648887436
2295,4044.3797002114547
2296,3900.3350851535183
2297,4161.973064641939
2298,3989.7140503690052
2299,3691.306827813986
2300,3525.1517793949506
2301,4167.185472117085
2302,3728.032641115349
2303,4057.6314895345417
2304,3971.5740134462512
2305,4477.876854166496
2306,3855.968677245528
2307,3760.8607081819096
2308,3850.732692851365
2309,3948.9841530399704
2310,3970.785607821719
2311,3797.2720518920605
2312,4824.586566129404
2313,4268.541905279122
2314,4513.039073301038
2315,3933.9037426616324
2316,4258.215578652742
2317,4061.75489137202
2318,3515.174217895286
2319,3875.214547235588
2320,3613.047029204945
2321,4338.334054730232
2322,3971.218355882267
2323,4226.078402974585
2324,3658.4779186171454
2325,3881.9332245198593
2326,4625.314333896243
2327,4050.6068678058195
2328,4133.090600232123
2329,4161.151170022262
2330,4090.4774213343103
2331,4681.900389289236
2332,3843.157495036506
2333,4205.901133390443
2334,4261.293603760777
2335,4013.0158946563806
2336,3810.7696023349417
2337,3657.4736209083867
2338,4267.062937502583
2339,3539.386269906782
2340,3967.762748419158
2341,4197.04751886508
2342,4252.626499431317
2343,4099.1392818996865
2344,4072.6550154597717
2345,3979.1913962881913
2346,3357.09034718345
2347,3847.764608475641
2348,3957.918605499347
2349,3924.7762504134257
2350,4097.537175451655
2351,3573.75359561158
2352,3526.581828998721
2353,3955.950742668163
2354,4321.3918895755
2355,4259.491967784195
2356,4403.696719511316
2357,3661.1993287460373
2358,4213.889249038268
2359,4007.335818173502
2360,3778.3120388967764
2361,3689.5336606467827
2362,3878.7931463854147
2363,3831.349534210017
2364,3982.8366707198247
2365,3662.455803495395
2366,3863.393652011795
2367,3854.799646557655
2368,4157.551011195732
2369,3751.2409297325667
2370,3891.3209106600243
2371,4082.9277359390717
2372,3847.0805518661637
2373,3695.489117411848
2374,4453.526964611221
2375,4248.413364412281
2376,4282.6284732930135
2377,3912.0976173074687
2378,3973.720793181288
2379,3921.5172746505405
2380,4452.72471909619
2381,3879.0913908589614
2382,4022.994552373496
2383,3582.9352929612705
2384,4181.881282826346
2385,3943.867595049208
2386,4047.1196180875563
2387,3956.038280455168
2388,3822.305138975388
2389,4581.540604303642
2390,4002.102828186111
2391,4294.576341158063
2392,4147.265661111371
2393,3808.710152759545
2394,4536.793907308305
2395,3817.224266517777
2396,4111.170030006454
2397,3896.57454857656
2398,4336.969808228829
2399,4447.9898117374305
2400,4486.071130538793
2401,3973.7109000856854
2402,4050.591779246448
2403,3755.5829610776464
2404,4173.40984832458
2405,3830.3339135709066
2406,3990.03698502779
2407,3951.87084366014
2408,4170.282644401997
2409,3979.887070724091
2410,4469.863089929737
2411,4180.51329309268
2412,3841.7284445930763
2413,3781.6267835133567
2414,3639.058498337842
2415,4096.672716562991
2416,4075.6867450493864
2417,3985.967172692919
2418,3514.262413485775
2419,3972.256058944892
2420,4214.862126048931
2421,4037.9330381780487
2422,3832.439984045627
2423,4092.575310769462
2424,3780.6661801685323
2425,3671.432757829215
2426,4450.5134586335635
2427,4148.986046444407
2428,4095.0707728425514
2429,4352.987297562502
2430,3906.987567211616
2431,3742.2831189054177
2432,3753.1658133409273
2433,4257.906481448939
2434,4206.348042280082
2435,4145.314630038734
2436,4307.181699634279
2437,4128.31539813338
2438,4188.851618632478
2439,3686.7697857521703
2440,4183.366970438986
2441,4396.265299352797
2442,3988.263679914043
2443,3618.4094155498356
2444,4197.789848271912
2445,4309.17862225251
2446,3783.8775993734635
2447,4175.853516738656
2448,3955.1556557627496
2449,4170.308245905692
2450,3894.982472377829
2451,4350.054292441178
2452,3936.5477825268117
2453,4357.102697923003
2454,4266.242201594825
2455,4218.847348135432
2456,3745.4436420100046
2457,3896.2998457984277
2458,4136.919227662088
2459,3879.606962117204
2460,3882.1994556829777
2461,3973.5283158309594
2462,4396.193890942536
2463,4214.716385982364
2464,3980.2717281384466
2465,3989.929437044411
2466,3933.1830816414267
2467,3824.835724372464
2468,4006.711758235555
2469,3853.206098472049
2470,3826.940151742445
2471,3942.1480483523765
2472,3530.4924735978448
2473,4393.673736456507
2474,4357.157430108883
2475,3677.9716211334917
2476,4039.9335851651595
2477,4207.550172570387
2478,3587.2271690498164
2479,3847.8199661138497
2480,3864.4140569763167
2481,4176.623454785555
2482,4215.712334465369
2483,3891.472547805231
2484,3611.494456826389
2485,4105.541771384309
2486,3548.8121236430807
2487,3704.3687903659547
2488,4016.223699315984
2489,3726.1105906780963
2490,3668.669825360683
2491,3870.7576559875824
2492,3849.2225539486662
2493,4304.6926513216295
2494,3667.654881040875
2495,3613.6282000463752
2496,3832.759321100433
2497,4111.93248493766
2498,4059.466326266011
2499,4321.26211027407
2500,3828.796061784614
2501,3883.0099121821895
2502,4037.38780256277
2503,3981.5223012470083
2504,3796.29491791655
2505,4347.001904386445
2506,4275.268043109688
2507,3935.1993478090685
2508,3997.209042035396
2509,4180.824545180151
2510,4102.016591056146
2511,3834.1520604826824
2512,4053.3447921319644
2513,4034.4126107169513
2514,4105.317912492215
2515,3814.4730063062075
2516,4306.505886923053
2517,4015.1196955672035
2518,4034.054636270148
2519,3530.1607815111247
2520,3942.2306179153693
2521,3580.6167495322075
2522,3887.9611509630795
2523,3755.329970965386
2524,4522.877613693564
2525,4257.676553763975
2526,4079.9800784647196
2527,3729.3482273981026
2528,4218.607366425689
2529,3652.5116822837317
2530,3864.3437562255285
2531,3943.67678258284
2532,3672.7108570315972
2533,4066.4015434169814
2534,4026.2999549048336
2535,4113.792292750808
2536,4218.339102875343
2537,4069.108463640282
2538,3645.59215964164
2539,4070.432105677797
2540,4026.3594293725223
2541,4023.7837080637373
2542,3918.097698186131
2543,4423.524907150305
2544,4108.969402542767
2545,4396.282190815854
2546,3771.2132458337665
2547,3953.5072896115935
2548,3552.2719724626377
2549,3642.802908542946
2550,3710.578382853325
2551,3916.903644528952
2552,4186.406231049724
2553,4260.215395300762
2554,3790.212060708275
2555,3923.0280747012257
2556,3916.667254084815
2557,4244.411656469201
2558,4098.161060622646
2559,4051.0768744820216
2560,3885.740553669177
2561,3641.2289605524534
2562,4349.282449515128
2563,3670.6262553092506
2564,3909.757294599921
2565,4160.628885411841
2566,3865.7232284206884
2567,3975.7903896021216
2568,4032.2589832647805
2569,4337.645822711982
2570,4107.0539592292735
2571,4019.159502267429
2572,3499.434592385911
2573,3732.4139558740553
2574,4279.791853872462
2575,3822.2670587914663
2576,4000.592344950036
2577,4470.540399354807
2578,3834.426935841355
2579,3983.4997970748514
2580,4024.9416813882467
2581,3995.523322151091
2582,3560.83277576913
2583,4239.059710447549
2584,4334.639692994702
2585,3836.7171933289164
2586,4164.556636641173
2587,4204.390392998082
2588,3714.739687744628
2589,4317.2186922944275
2590,3867.6354811559277
2591,4029.9850451202146
2592,4432.045934497184
2593,3638.5957381445096
2594,4069.0059324657987
2595,4356.88683329947
2596,3966.3155359187995
2597,4316.585364640324
2598,4043.4249947268454
2599,4036.1892787080806
2600,4166.348845327095
2601,4127.877713282612
2602,4005.8526303376243
2603,4153.998491970386
2604,3630.2603918886102
2605,3835.1644799648266
2606,3726.954744795602
2607,4373.588631510781
2608,4129.247791798141
2609,3903.156385043125
2610,3798.0991269309307
2611,3654.0242530602272
2612,4655.643018061111
2613,3571.0200770346073
2614,3935.322897408112
2615,4162.964186708678
2616,4181.926985162709
2617,3987.6636696776054
2618,3833.2800793737215
2619,4274.708088848096
2620,3639.0718658001056
2621,4081.572439481508
2622,4071.3685429718744
2623,4283.308347240067
2624,3822.837138686592
2625,3594.737402352553
2626,3682.3130609372934
2627,3630.2576675104892
2628,3985.451826692374
2629,3671.512640057148
2630,3715.9229689320928
2631,3735.688324880295
2632,3680.4618638203656
2633,3705.442585367903
2634,3876.388318824964
2635,4405.295948043167
2636,3781.8194576692295
2637,3808.9639020706913
2638,3841.2669030982215
2639,3732.2764502127425
2640,3955.236036676949
2641,4400.26741424952
2642,4131.094367165321
2643,4092.9681282115366
2644,4110.73766904114
2645,4152.804308803463
2646,4238.583603298734
2647,3794.2042935925283
2648,4056.0479887932293
2649,4047.438617906779
2650,3512.100446619281
2651,4177.102835335696
2652,4500.154099611072
2653,4087.8860720949588
2654,4311.990602096742
2655,4400.290767864323
2656,4431.443269453494
2657,4157.457317498526
2658,3521.194782278819
2659,4101.373230911693
2660,4483.475263104978
2661,4142.122007478551
2662,4082.116257593462
2663,4227.876746955492
2664,3543.522271259444
2665,3935.125870311552
2666,4208.527769749211
2667,4043.5696089411476
2668,4242.786579243433
2669,3983.7299330941582
2670,4014.550426668266
2671,4139.793691141196
2672,3718.847375424294
2673,3883.7614149602337
2674,4055.535273461116
2675,4190.36379268428
2676,4453.431946698741
2677,4434.6609799035605
2678,3713.4510907941094
2679,4600.344185410442
2680,4043.3570230250916
2681,3903.359664958165
2682,3645.0276261016525
2683,3813.3698465429
2684,3854.441109735167
2685,4526.6858624378465
2686,4322.167808471182
2687,4042.4124769183363
2688,4205.15277622844
2689,3960.066441077285
2690,3909.354097175883
2691,4256.705530353787
2692,4115.40510935284
2693,4164.862715707271
2694,4355.840369542411
2695,3615.1463116456403
2696,3768.709730795769
2697,4125.328967585261
2698,4465.430468556335
2699,4292.182157426667
2700,3886.0341636501935
2701,4364.462466541136
2702,4067.1039114983905
2703,3981.887199305097
2704,4224.773366463481
2705,4383.165430283761
2706,4120.786134459791
2707,4029.461221330212
2708,3927.203390176974
2709,3991.814901294808
2710,3493.133843405847
2711,3847.7728441029217
2712,4313.058127484429
2713,3983.413206458261
2714,3353.8949353935986
2715,3916.1033992524244
2716,3845.753955765148
2717,3997.7923495601517
2718,4396.85630382698
2719,3803.928981389622
2720,3844.352735377502
2721,3950.313481937676
2722,4295.754775242326
2723,4029.8804902337943
2724,3926.4281709201287
2725,4241.459706342428
2726,4120.018524776469
2727,3940.402228715113
2728,3690.4347372091597
2729,4037.061055764461
2730,3715.1755233776075
2731,3944.975212753999
2732,4015.4032192585537
2733,3772.0801966340114
2734,3958.009713031839
2735,4049.193002025426
2736,4147.459733550604
2737,4180.110336544444
2738,3627.184708045608
2739,4328.880303002245
2740,4139.585680776048
2741,3476.0304907649297
2742,3930.910644207147
2743,3585.414626773899
2744,4619.34199252528
2745,4187.508988730848
2746,3701.51577089625
2747,4438.8542389307595
2748,3930.9160664006495
2749,3805.0978031452164
2750,4124.450026944016
2751,3609.187132736821
2752,3965.9261954034764
2753,4236.0076035341
2754,4204.094115423679
2755,4233.399453964296
2756,3790.0073464578545
2757,4148.0366092894765
2758,3553.5015212173716
2759,4102.447611997484
2760,3991.2791954463582
2761,3700.8091630323643
2762,3958.014131545655
2763,4362.603109130449
2764,4113.990033066288
2765,3713.3802632940797
2766,3897.33243306027
2767,4211.798583430447
2768,4267.694562437397
2769,4067.156673957942
2770,3601.2344983275125
2771,3411.4984390967147
2772,4002.4835191722836
2773,4088.359007647182
2774,3987.0891140569383
2775,3946.4243604423273
2776,3936.7683498728247
2777,3884.9767035101204
2778,3716.7895109283863
2779,4005.8875521492
2780,4566.552898942873
2781,4073.6131315266994
2782,4209.457541620709
2783,3764.407646190367
2784,4232.1838876626525
2785,3911.2690975971623
2786,4283.915955455434
2787,3556.0403322331717
2788,3828.891808041513
2789,4129.942327667284
2790,4161.029949049108
2791,4096.0015206287335
2792,3947.226095564652
2793,4081.6418094927885
2794,3630.5100413222053
2795,4417.748668199676
2796,3801.921655527961
2797,3758.630731270171
2798,3617.98935922811
2799,4089.0286242926695
2800,3823.6604110314083
2801,3807.6510506643526
2802,4203.960663242517
2803,4100.116975036553
2804,3610.5805965280406
2805,3697.7504337897585
2806,4242.311229747137
2807,3967.1840420520844
2808,4088.9898232069763
2809,3852.499076956898
2810,4483.072146388373
2811,4118.849273761717
2812,4234.9063880539725
2813,4342.595150663716
2814,3953.8423846700284
2815,4451.138248706302
2816,4162.251431768432
2817,4077.9407645315996
2818,3901.343392823663
2819,4236.299576638032
2820,4211.999719312264
2821,3973.599421232914
2822,4405.079824273439
2823,4190.268913535892
2824,3974.0883693529017
2825,4125.843026679655
2826,4067.661673738341
2827,3948.6345768804413
2828,3907.3991301787073
2829,3974.792571751549
2830,3955.57536633216
2831,3819.5809808652916
2832,3853.173268373529
2833,4105.53835326264
2834,4122.093580442432
2835,3989.735588309461
2836,4140.10783628962
2837,3663.40689213526
2838,3743.041867754799
2839,4484.971289939289
2840,4361.706119160895
2841,3890.3366764439834
2842,4082.8273505131156
2843,4158.4700533937275
2844,4112.802814306606
2845,4191.114299892639
2846,4260.693434919836
2847,4189.374659826681
2848,3734.6377006206253
2849,4118.547117890643
2850,3988.0500231976775
2851,3976.436160340517
2852,3797.7161015915367
2853,4216.736701731425
2854,3720.696230045887
2855,4282.112376436127
2856,4289.623956730336
2857,3660.8733350767084
2858,3873.6789591554534
2859,3928.9121276826654
2860,3987.659725888092
2861,4040.040399927957
2862,3666.063079756164
2863,4179.084819061473
2864,3715.924564789989
2865,3909.215383524741
2866,3879.7904085599885
2867,3511.814804762709
2868,4331.874875328835
2869,4187.47497348262
2870,3956.784223760663
2871,4310.244230482374
2872,4248.77207784839
2873,4086.922756571257
2874,4254.83678769373
2875,4004.7443764344825
2876,3801.3609288278158
2877,4428.7270151946
2878,3761.4963798031404
2879,4210.883399366792
2880,3947.778929156686
2881,3721.048342764926
2882,4124.773243048571
2883,4343.998326033905
2884,4260.6310673563485
2885,4067.934591152331
2886,4186.7150940707215
2887,3815.4356266690465
2888,4260.804742198088
2889,4074.0167226798003
2890,4311.202137507838
2891,3932.5063709110173
2892,3751.0122703335483
2893,4238.05913025806
2894,3815.366392724114
2895,3982.2736677648163
2896,4080.5756840825775
2897,3997.238687894561
2898,3682.238100740487
2899,4280.479289113007
2900,3979.808379840749
2901,4054.329426527033
2902,3864.808080877974
2903,4306.773327569472
2904,3945.809640350354
2905,3842.8235779569522
2906,3927.403303699894
2907,4053.1548734596718
2908,3968.4547630891766
2909,3817.042427645156
2910,4219.101713703385
2911,4336.496997016243
2912,3939.2248917759543
2913,3964.284650777833
2914,3851.937232894612
2915,3714.493791027537
2916,4143.520357607837
2917,3751.2862317681634
2918,3830.4195793438666
2919,3931.854224552712
2920,3853.0933150318488
2921,4146.06995495028
2922,4337.8273610357355
2923,4291.274331157903
2924,3885.859988049861
2925,3881.421107074664
2926,3854.4710555604993
2927,3953.0368468306106
2928,4281.17654349446
2929,3792.4306212935053
2930,4379.10707000912
2931,3804.5066908888166
2932,3577.9513048008403
2933,4038.2843048682084
2934,3910.3460332506656
2935,4380.223048191484
2936,4282.372609204667
2937,4279.191131755852
2938,3722.1143276107205
2939,3591.4979139094094
2940,3823.167466134765
2941,4266.8946551897125
2942,3815.3272230662324
2943,4025.852955073323
2944,4094.4700642880052
2945,4381.4543205644395
2946,3974.7439768250174
2947,4030.277822732757
2948,3668.3109835022206
2949,3870.5315732716595
2950,3637.555133255326
2951,4003.28666133013
2952,4269.524418814055
2953,3966.4494978590174
2954,4446.246837533037
2955,3987.1567812239173
2956,3799.6936319011356
2957,4036.332913397129
2958,4094.6786680615096
2959,3552.77399000398
2960,4012.4690736815082
2961,4222.321714299025
2962,3880.4482732636743
2963,3427.5122333240206
2964,4382.6995846023465
2965,3988.356469307613
2966,3868.2849120464543
2967,3778.3440645542137
2968,4231.084555989506
2969,4437.505762333051
2970,4129.284470745487
2971,3914.9604371040323
2972,3747.192943293224
2973,4118.803435896138
2974,4407.130794503259
2975,3731.792345712491
2976,4038.403921972849
2977,3861.835088287361
2978,3842.0871582807627
2979,4473.492578862963
2980,3525.895971441545
2981,4033.849852238437
2982,4032.4695067182633
2983,3981.2849815817117
2984,4036.2927553469544
2985,3987.628787290696
2986,4424.614953913471
2987,4074.58797536595
2988,4147.058933025598
2989,4098.072413346061
2990,3679.1440392130835
2991,4358.162445215547
2992,3712.8437523857024
2993,4223.687967665939
2994,4159.1597487873405
2995,3606.773754734004
2996,4310.012510621193
2997,4561.308412952774
2998,3865.483578128268
2999,3918.6328926024116
3000,3669.8688583565317
3001,3799.0039394630876
3002,4244.769387572625
3003,4285.311340342123
3004,3730.65030032715
3005,4055.618008308639
3006,3663.605883484403
3007,3936.6231076141867
3008,4179.47904076893
3009,4257.62343299964
3010,3587.9148028977497
3011,3890.572019309557
3012,3592.903643675477
3013,3947.716049622307
3014,3821.6310094491973
3015,3852.134565753926
3016,3849.478000589646
3017,4405.8810505737365
3018,4363.838743560358
3019,3628.8405036593413
3020,3812.173556796361
3021,3799.3226448203613
3022,3899.521160312919
3023,4170.68842726764
3024,3789.254464953232
3025,3944.2452816413424
3026,4013.719370614319
3027,4139.303350911365
3028,4139.487887785803
3029,4012.363747044421
3030,3839.043475778403
3031,4033.747182658267
3032,4413.196583318034
3033,3673.5150203491303
3034,3685.6864639143464
3035,3824.2888303279115
3036,4266.023322438966
3037,4040.2020386613212
3038,3954.7702846680795
3039,3804.1346821838006
3040,4036.6929493387133
3041,4089.0685197199336
3042,3556.5630458946807
3043,4218.000373941241
3044,3917.6979276794377
3045,4041.088353544878
3046,4263.6494736332115
3047,4364.009387764259
3048,4277.876187418677
3049,3817.212280109231
3050,3532.823777255262
3051,4123.0096742065725
3052,3680.542682102089
3053,4236.888513678166
3054,4203.482855143283
3055,4061.1913032645234
3056,4217.334427731769
3057,3916.058293337478
3058,4354.260968761574
3059,4312.052688794851
3060,3899.20410458929
3061,3862.073308584122
3062,4174.975054208093
3063,4007.5261513905316
3064,3993.0529082774196
3065,3550.8058059947098
3066,3810.4993856367164
3067,3947.442296224075
3068,3527.0680812005558
3069,3904.269549067447
3070,3683.2054161011865
3071,3736.144721881049
3072,3685.3763738864573
3073,3988.845202407586
3074,3601.4042930484634
3075,4098.535311112172
3076,4435.22537831798
3077,4532.682103662015
3078,3681.024576854796
3079,3948.8567217019945
3080,4159.123082326172
3081,3668.6713867498893
3082,3582.4709842418315
3083,4341.722873686451
3084,3963.8184496706344
3085,3859.780085482467
3086,3720.5397944413726
3087,4277.345576672894
3088,4215.797187040083
3089,4354.511367449027
3090,4001.097250983816
3091,4219.095318253367
3092,3387.3215494153183
3093,4294.188980567876
3094,3841.878263835426
3095,4115.681732111851
3096,3665.0879748532707
3097,4183.650491639256
3098,3922.7320916296194
3099,4156.5011845329045
3100,4297.305715922168
3101,4337.441117992252
3102,3911.2033295596107
3103,3452.874202740702
3104,4293.850604768655
3105,4313.094189874761
3106,4117.582747316002
3107,4191.280392182051
3108,3960.947064398504
3109,3987.1769304100235
3110,4200.039232033959
3111,4326.822723324742
3112,3876.581375328155
3113,3918.1224277804467
3114,3889.5269633980733
3115,4191.438638951053
3116,3975.9150512871856
3117,3822.986198877972
3118,3522.628397489632
3119,3970.7764837769146
3120,3913.3304308445404
3121,4529.157788843027
3122,3695.718364657233
3123,4131.340886843249
3124,4176.391346833774
3125,4003.5375199118407
3126,4167.005129369523
3127,4088.760202086836
